price,bedrooms,bathrooms,sqft_living,sqft_lot,floors,waterfront,view,condition,grade,sqft_above,sqft_basement,yr_built,zipcode,lat,long,sqft_living15,sqft_lot15,is_renovated
675750.0,4,2.5,2770,10274,2.0,0,0,3,9,2770,0,1989,98029,47.5748,-122.018,2270,7210,true
1.64e6,3,3.25,3140,5445,2.0,0,3,4,10,2240,900,1913,98109,47.6406,-122.347,2950,5250,true
353500.0,4,2.5,1770,9239,2.0,0,0,3,7,1770,0,2004,98038,47.3512,-122.006,2150,5450,true
765000.0,3,1.0,1220,7585,1.0,0,0,4,7,1220,0,1954,98004,47.6094,-122.194,1380,8918,true
563500.0,4,2.5,2190,4944,2.0,0,0,3,8,2190,0,1999,98065,47.5341,-121.866,2190,5108,true
439000.0,4,2.0,1800,5465,1.0,0,0,3,7,900,900,1942,98118,47.561,-122.272,1400,5400,true
975000.0,5,2.75,3100,10014,1.0,0,2,4,9,1660,1440,1973,98040,47.5734,-122.213,3230,10279,true
469900.0,3,2.5,2270,4399,2.0,0,0,3,7,2270,0,2007,98065,47.5415,-121.884,2060,4399,true
252000.0,3,1.0,1300,8184,2.0,0,0,3,6,1300,0,1947,98155,47.7469,-122.319,1120,8184,true
495000.0,3,2.0,1769,9300,1.0,0,0,4,7,1769,0,1955,98166,47.441,-122.342,1870,10226,false
570000.0,6,2.5,3370,15625,1.0,0,0,3,8,1770,1600,1964,98166,47.4223,-122.343,2790,15681,true
327000.0,4,2.5,1630,5361,2.0,0,0,3,7,1630,0,1999,98144,47.5704,-122.294,1920,5046,true
898000.0,2,2.25,2470,7658,1.0,0,0,4,8,1480,990,1954,98199,47.653,-122.416,2070,7270,true
300000.0,4,2.5,2600,8572,2.0,0,0,3,8,2600,0,2003,98001,47.3155,-122.266,2170,5288,true
418500.0,3,2.0,1800,12440,1.0,0,0,3,8,1220,580,1978,98074,47.6254,-122.05,2460,12352,true
450000.0,4,2.5,2240,4616,2.0,0,0,3,7,1840,400,2001,98056,47.5118,-122.194,2260,5200,true
403000.0,3,2.0,1960,13100,1.0,0,2,5,8,1650,310,1957,98166,47.4419,-122.34,1960,10518,true
440000.0,3,1.0,1710,6556,1.5,0,0,4,7,1200,510,1926,98133,47.7185,-122.354,1410,6563,true
350000.0,4,1.75,2140,4959,1.0,0,0,3,7,1080,1060,1965,98118,47.5166,-122.266,1590,5250,true
240000.0,3,2.0,1400,6200,1.0,0,0,3,6,700,700,1948,98133,47.7634,-122.34,1410,7564,true
460000.0,2,1.0,890,2100,1.0,0,0,4,6,760,130,1919,98107,47.656,-122.359,1600,4250,true
825000.0,4,1.0,1820,4000,2.0,0,0,3,8,1820,0,1923,98102,47.6259,-122.321,2050,4000,true
267500.0,3,2.25,1860,12000,1.0,0,0,4,7,1860,0,1976,98092,47.2942,-122.19,1815,9604,true
201000.0,3,1.0,1220,22443,1.0,0,0,4,7,1220,0,1972,98001,47.2633,-122.245,1260,19950,true
479500.0,3,2.75,2300,4637,2.0,0,0,3,8,2300,0,2008,98065,47.5216,-121.878,2420,5699,true
210000.0,2,1.0,1520,4700,2.0,0,0,4,7,1520,0,1978,98092,47.3187,-122.182,1140,3906,true
445000.0,2,1.0,1440,3225,1.0,0,0,3,7,960,480,1915,98103,47.6653,-122.338,1160,3630,true
265000.0,3,1.75,1170,8148,1.0,0,0,3,7,1170,0,1952,98155,47.7479,-122.318,1200,8147,true
399000.0,3,1.75,1170,8148,1.0,0,0,3,7,1170,0,1952,98155,47.7479,-122.318,1200,8147,true
785000.0,4,2.25,3200,53357,2.0,0,0,4,9,3200,0,1972,98077,47.755,-122.035,2650,54014,true
831500.0,5,2.5,4470,35124,2.5,0,0,3,11,4470,0,1984,98072,47.7377,-122.084,4050,34118,true
360000.0,4,2.5,2570,4557,2.0,0,0,3,7,2570,0,2009,98042,47.367,-122.115,2200,4500,true
655000.0,3,2.5,2370,7916,2.0,0,0,3,9,2370,0,1990,98056,47.528,-122.171,2500,8221,true
449950.0,4,1.5,1800,10150,1.5,0,0,4,7,1800,0,1958,98034,47.7325,-122.242,1630,10660,true
612000.0,5,2.5,2300,7000,1.0,0,0,3,8,1290,1010,1975,98052,47.6875,-122.122,2080,7280,true
575000.0,3,2.5,3240,33661,2.0,0,0,3,8,3240,0,2001,98059,47.4785,-122.095,1870,43560,true
557000.0,3,2.5,2280,18241,1.0,0,0,3,9,960,1320,1995,98011,47.7453,-122.213,3100,12465,true
375000.0,4,1.75,1870,12500,1.0,0,1,5,6,1030,840,1943,98056,47.511,-122.197,2060,14141,true
369000.0,3,2.25,1820,99752,1.0,0,0,4,7,1820,0,1969,98092,47.2838,-122.006,1850,117612,true
330000.0,5,2.75,2390,6282,1.0,0,0,4,7,1290,1100,1966,98118,47.5149,-122.263,1690,5202,true
1.031e6,4,1.75,2110,6708,1.0,0,3,3,8,1410,700,1941,98105,47.67,-122.274,2140,7006,true
550000.0,2,1.0,980,4800,1.0,0,0,4,7,980,0,1910,98103,47.6569,-122.348,1570,2640,true
338000.0,3,1.75,1250,7710,1.0,0,0,4,7,1250,0,1947,98155,47.7623,-122.317,1340,7710,true
1.9e6,4,2.5,3680,13351,2.0,0,2,5,9,3680,0,1946,98004,47.6154,-122.214,3410,11700,false
235000.0,3,1.0,2230,8163,1.0,0,0,3,7,1230,1000,1966,98118,47.5215,-122.275,2380,6874,true
349950.0,1,1.0,1230,9300,1.5,0,0,4,6,1230,0,1918,98133,47.7055,-122.348,1190,6820,true
300000.0,5,2.5,2093,10350,1.5,0,0,5,7,2093,0,1963,98058,47.4495,-122.17,1520,10350,true
431000.0,3,1.75,1660,12865,1.0,0,0,5,7,1660,0,1967,98056,47.5375,-122.175,1610,12400,true
280000.0,5,2.5,1630,20750,1.0,0,0,4,7,1100,530,1975,98042,47.3657,-122.113,1630,8640,true
295000.0,4,2.5,1677,7209,2.0,0,0,3,7,1677,0,2011,98023,47.2957,-122.357,2236,7209,true
445000.0,4,2.5,2990,6383,2.0,0,0,3,7,2990,0,2003,98038,47.3499,-122.027,2640,6454,true
550000.0,5,1.0,2150,262231,1.5,0,0,3,7,2150,0,1900,98065,47.5519,-121.803,1460,46609,false
515000.0,4,2.5,2890,15067,2.0,0,0,3,9,2890,0,2003,98024,47.5666,-121.907,3090,15398,true
555000.0,3,2.5,3050,158558,1.0,0,0,4,9,3050,0,1987,98055,47.4326,-122.208,2960,31050,true
265000.0,3,2.5,1410,2500,2.0,0,0,3,7,1410,0,2006,98146,47.5132,-122.358,1290,5190,true
597000.0,4,2.5,2280,2432,2.0,0,0,5,8,1520,760,1921,98103,47.6605,-122.355,1690,2099,true
661000.0,2,1.0,1260,5800,1.0,0,0,4,7,1260,0,1939,98199,47.6501,-122.409,1830,5800,true
362764.0,3,2.0,1460,4350,2.0,0,0,3,7,1460,0,2008,98053,47.696,-122.026,1740,4622,true
427000.0,4,2.5,1600,14000,1.0,0,0,3,8,1310,290,1950,98125,47.7258,-122.326,1600,10200,true
405000.0,3,1.75,2020,8531,1.0,0,0,3,7,2020,0,1965,98011,47.7691,-122.199,1950,8449,true
157000.0,3,1.5,1170,11530,1.0,0,0,3,7,1170,0,1960,98198,47.4211,-122.29,1550,8605,true
246500.0,3,1.5,1170,11530,1.0,0,0,3,7,1170,0,1960,98198,47.4211,-122.29,1550,8605,true
386500.0,2,1.5,1280,11071,1.0,0,0,3,7,850,430,1984,98074,47.6351,-122.033,1280,10879,true
300000.0,4,2.5,2680,15508,2.0,0,0,3,8,2680,0,1999,98023,47.3025,-122.39,1960,15586,true
240000.0,3,1.75,1770,8571,1.0,0,0,3,8,1270,500,1978,98023,47.3109,-122.339,2120,7711,true
818500.0,5,3.5,4790,12957,2.0,0,1,3,9,3110,1680,2005,98006,47.5469,-122.194,2620,13538,true
249000.0,3,1.75,1300,8500,1.0,0,0,4,7,1300,0,1964,98022,47.209,-122.005,1410,7800,true
580000.0,4,2.25,2610,7700,1.0,0,0,3,8,1700,910,1977,98027,47.5659,-122.089,2260,8266,true
2.34e6,4,2.5,4500,35200,1.0,0,0,3,13,4500,0,1988,98006,47.5477,-122.126,4760,35200,true
333000.0,4,2.5,2100,7366,2.0,0,0,3,8,2100,0,1997,98042,47.3703,-122.107,2060,7324,true
230000.0,2,2.0,1340,7605,1.0,0,0,3,7,1340,0,1992,98022,47.1936,-121.981,1670,7136,true
360500.0,3,1.0,970,6180,1.0,0,3,3,6,970,0,1974,98118,47.5658,-122.291,1120,4500,true
265000.0,3,1.75,2200,7200,1.0,0,0,3,8,1270,930,1962,98032,47.3745,-122.276,1800,8000,true
490000.0,2,1.0,990,5000,1.0,0,0,3,7,990,0,1941,98116,47.5666,-122.403,2250,6032,true
600000.0,2,1.75,1180,5000,1.0,0,0,2,7,880,300,1925,98107,47.6749,-122.398,1470,5000,true
307500.0,3,1.0,980,6530,1.0,0,0,3,7,980,0,1969,98034,47.7133,-122.213,1220,6723,true
670000.0,4,2.25,2370,9636,1.0,0,0,3,8,1660,710,1976,98033,47.6497,-122.194,2350,9588,true
247200.0,3,1.5,1910,10583,1.5,0,0,4,7,1910,0,1922,98002,47.2782,-122.212,1770,9068,false
2.6e6,4,4.5,5270,12195,2.0,1,4,3,11,3400,1870,1979,98027,47.5696,-122.09,3390,9905,true
440000.0,3,1.75,1430,8400,1.0,0,0,4,7,1430,0,1961,98008,47.6073,-122.127,1570,7800,true
700000.0,4,2.5,2490,7694,2.0,0,0,3,8,2490,0,1987,98029,47.567,-122.016,2140,8126,true
756100.0,4,2.0,2000,8317,1.5,0,0,4,8,2000,0,1917,98126,47.5394,-122.379,1390,6001,true
555000.0,4,2.75,2600,19275,1.0,0,0,3,8,1620,980,1978,98006,47.5523,-122.162,2230,10119,true
830000.0,5,3.5,2880,3750,2.0,0,2,3,8,2270,610,2001,98144,47.5905,-122.292,2060,4000,true
180000.0,3,1.0,1010,8863,1.0,0,0,4,6,1010,0,1990,98022,47.1955,-121.999,1090,8410,true
775000.0,5,3.5,3290,5600,2.0,0,0,3,9,2670,620,2004,98052,47.7056,-122.119,3130,5600,true
220000.0,4,1.75,1530,18400,1.5,0,0,4,6,1530,0,1938,98002,47.329,-122.219,1620,13535,true
650000.0,4,2.75,2020,15810,1.0,0,0,4,9,1620,400,1967,98005,47.5921,-122.155,2210,10160,true
410000.0,3,1.75,1340,9975,1.0,0,0,4,7,1340,0,1961,98033,47.7012,-122.169,1340,10050,true
339995.0,4,2.5,2180,5367,2.0,0,0,3,7,2180,0,2000,98038,47.3775,-122.022,2180,5130,true
1.16e6,5,1.75,2870,9680,1.0,0,4,5,9,1440,1430,1966,98008,47.6122,-122.111,2940,9729,true
440000.0,3,2.75,2070,9697,2.0,0,0,4,7,1330,740,1929,98188,47.4327,-122.283,2000,14436,true
275000.0,2,1.75,930,7080,1.0,0,0,3,6,930,0,1923,98106,47.5224,-122.36,1100,7680,false
766000.0,3,2.5,2270,9822,2.0,0,0,3,9,2270,0,1988,98052,47.6685,-122.137,2790,8089,true
231500.0,3,2.25,1630,7900,1.0,0,0,4,7,1130,500,1973,98023,47.3076,-122.377,1630,8200,true
472000.0,3,2.0,2770,89298,2.0,0,0,3,9,2770,0,2004,98045,47.4291,-121.842,2040,109771,true
1.325e6,4,2.5,4010,37076,2.0,0,0,4,12,4010,0,1990,98052,47.7139,-122.106,4280,35326,true
265000.0,4,1.75,1970,8390,1.0,0,0,3,7,1140,830,1955,98178,47.4861,-122.251,1710,10890,true
325000.0,2,1.0,790,6000,1.0,0,0,3,7,790,0,1948,98118,47.5543,-122.273,960,6000,true
364500.0,3,1.75,1740,8424,1.0,0,0,5,7,1040,700,1954,98133,47.7508,-122.352,1370,8424,true
322500.0,2,1.0,1130,8184,1.0,0,0,3,6,1130,0,1947,98155,47.7473,-122.32,1010,8184,true
338900.0,3,1.75,1180,4000,1.0,0,0,3,7,1040,140,1929,98118,47.5226,-122.284,1430,4000,true
910000.0,5,2.5,2350,4000,2.0,0,0,3,9,2350,0,1993,98112,47.6265,-122.296,1840,4000,true
1.015e6,5,2.5,2350,4000,2.0,0,0,3,9,2350,0,1993,98112,47.6265,-122.296,1840,4000,true
459950.0,3,1.75,1850,6869,1.0,0,2,5,6,1100,750,1919,98166,47.4648,-122.363,1850,10096,false
584950.0,4,3.0,3220,6224,1.5,0,0,3,9,3220,0,2009,98059,47.4813,-122.129,2950,6224,true
252000.0,3,1.75,2050,11313,1.0,0,0,3,7,1520,530,1987,98023,47.2837,-122.358,1620,8065,true
270000.0,3,2.5,1430,8470,1.0,0,0,3,7,1190,240,1992,98022,47.1943,-121.991,1670,8418,true
750000.0,4,2.5,3210,8938,2.0,0,0,3,10,3210,0,2005,98075,47.582,-121.971,3740,8108,true
775000.0,3,1.75,3520,12350,1.0,0,4,4,8,1530,1990,1960,98116,47.5837,-122.382,2140,7800,true
325000.0,3,2.5,2260,8120,2.0,0,0,3,8,2260,0,2004,98023,47.2924,-122.357,2250,7784,true
810000.0,5,3.25,3290,6422,2.0,0,0,3,9,3290,0,2012,98074,47.5933,-122.061,3210,6891,true
409000.0,2,2.25,1640,2128,2.0,0,0,4,8,1640,0,1974,98028,47.753,-122.252,1640,2128,true
400000.0,4,1.75,1580,5340,1.0,0,0,3,7,1130,450,1947,98144,47.6003,-122.306,830,980,true
530000.0,4,2.25,1940,8270,2.0,0,0,5,7,1940,0,1962,98133,47.7567,-122.333,1800,7743,true
580000.0,3,2.25,1580,8506,2.0,0,0,3,7,1580,0,1987,98033,47.686,-122.185,2253,8515,true
491300.0,3,1.75,1750,11340,1.0,0,1,4,7,1300,450,1987,98074,47.6099,-122.058,2310,11340,true
272000.0,4,2.75,1810,7350,1.0,0,0,4,7,1200,610,1980,98030,47.3703,-122.171,1750,7350,true
599950.0,3,2.5,1970,106722,1.0,0,4,3,9,1970,0,1985,98022,47.2498,-122.003,2910,101494,true
464000.0,3,2.5,1770,5146,2.0,0,0,3,8,1770,0,1992,98029,47.5704,-121.999,1870,5146,true
471001.0,3,1.75,1800,6000,1.0,0,0,5,7,900,900,1905,98103,47.6867,-122.349,1800,3000,true
230000.0,3,1.5,1500,11616,1.0,0,0,3,7,1100,400,1980,98031,47.4062,-122.174,1830,8288,true
358000.0,3,1.0,940,6695,1.0,0,0,4,6,940,0,1959,98008,47.6195,-122.12,1230,7400,true
510000.0,3,2.25,2340,6183,1.0,0,0,3,7,1210,1130,1929,98115,47.6979,-122.31,1970,6183,true
86500.0,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,98023,47.3277,-122.341,840,9420,true
199950.0,3,1.0,840,9480,1.0,0,0,3,6,840,0,1960,98023,47.3277,-122.341,840,9420,true
1.7125e6,3,3.25,2940,5432,3.0,0,3,4,10,2440,500,1978,98109,47.6299,-122.354,4400,5500,true
850000.0,3,2.75,3180,3680,2.0,0,0,4,9,2190,990,1918,98126,47.577,-122.38,2000,3680,true
542000.0,4,2.5,2020,3440,1.5,0,0,4,7,1480,540,1928,98117,47.6885,-122.376,1520,5080,true
102500.0,2,1.0,820,4320,1.0,0,0,3,5,820,0,1937,98106,47.514,-122.359,780,7424,true
718000.0,3,1.75,4060,136290,1.0,0,0,3,8,2810,1250,1995,98045,47.4843,-121.719,1300,51836,true
625000.0,4,2.25,2660,22194,1.0,0,0,4,8,2180,480,1977,98008,47.6142,-122.107,2660,18135,true
350000.0,3,1.0,1010,11244,1.0,0,0,4,7,1010,0,1947,98155,47.7467,-122.321,1220,11242,true
216000.0,2,1.0,710,5120,1.0,0,0,3,6,710,0,1918,98106,47.5224,-122.357,1150,1252,true
340000.0,3,1.0,980,7228,1.5,0,0,3,7,980,0,1946,98133,47.7294,-122.353,1070,7228,true
505000.0,3,1.0,1100,5400,1.5,0,0,3,7,1100,0,1908,98199,47.6604,-122.396,1770,4400,true
372000.0,5,2.5,2840,6010,2.0,0,0,3,8,2840,0,2003,98001,47.3161,-122.27,2740,5509,true
263850.0,4,2.25,2300,7524,2.0,0,0,4,8,2300,0,1978,98023,47.313,-122.388,2270,8025,true
1.35e6,4,3.25,5370,20388,2.0,0,4,4,11,5370,0,1990,98198,47.405,-122.331,2770,22270,true
325000.0,4,2.5,2280,9899,2.0,0,0,3,8,2280,0,1987,98058,47.461,-122.148,1970,9451,true
289000.0,2,1.0,1010,7740,1.0,0,0,3,6,890,120,1924,98106,47.5323,-122.355,1030,6000,true
364000.0,3,2.25,1420,6600,1.0,0,0,3,7,1160,260,1987,98028,47.77,-122.265,1920,7902,true
610000.0,4,2.5,2100,8800,1.0,0,0,5,8,1250,850,1980,98033,47.6909,-122.186,2100,9000,true
531500.0,4,2.75,3110,49765,1.0,0,0,4,8,3110,0,1958,98010,47.3343,-122.044,1880,19709,false
402500.0,3,2.25,2160,9540,2.0,0,0,3,8,2160,0,1979,98028,47.7668,-122.243,1720,12593,true
375000.0,2,1.0,820,6250,1.0,0,0,4,5,820,0,1922,98136,47.5479,-122.384,1300,6250,true
537500.0,5,2.5,4340,9108,1.0,0,0,5,8,2170,2170,1979,98118,47.5384,-122.276,2030,6812,true
375000.0,3,1.75,2100,9066,1.0,0,0,3,8,1440,660,1962,98188,47.4294,-122.292,2000,9132,true
293550.0,4,1.75,1250,8840,1.0,0,0,4,7,910,340,1979,98198,47.4138,-122.317,1410,8378,true
585000.0,6,3.0,3870,43787,2.0,0,0,3,8,2700,1170,1976,98077,47.7642,-122.098,2600,35381,true
225000.0,2,2.5,1360,2693,2.0,0,0,3,6,1360,0,2003,98038,47.3492,-122.025,1360,2693,true
185000.0,4,1.0,1400,8684,1.5,0,0,3,7,1400,0,1957,98146,47.4887,-122.344,1520,8712,true
402000.0,3,1.5,1450,7375,1.0,0,0,3,7,1010,440,1968,98034,47.7212,-122.179,1350,7440,true
585000.0,5,1.75,1880,16617,1.0,0,0,3,7,960,920,1963,98007,47.6003,-122.132,1720,8400,true
549000.0,2,2.5,1380,953,3.0,0,0,3,9,1380,0,2006,98103,47.6654,-122.355,1430,3400,true
1.81e6,3,2.25,2910,15626,1.5,0,0,4,9,2510,400,1923,98199,47.6534,-122.412,2370,6519,true
345000.0,3,1.75,1380,10529,1.0,0,0,3,7,1380,0,1967,98034,47.7119,-122.233,1670,5694,true
302500.0,3,2.25,3100,11985,1.0,0,0,4,7,1790,1310,1963,98198,47.3825,-122.31,1770,7954,true
218500.0,4,1.75,1400,25500,1.0,0,0,4,7,1400,0,1964,98042,47.36,-122.164,2170,25500,true
705000.0,2,2.0,1650,6840,1.5,0,0,5,7,1650,0,1916,98103,47.6512,-122.338,1700,4560,true
191000.0,3,1.0,840,5525,1.0,0,0,5,6,840,0,1969,98042,47.3607,-122.085,920,5330,true
695000.0,3,2.5,2550,45254,2.0,0,0,3,9,2550,0,2001,98053,47.6498,-121.964,2190,49222,true
350000.0,2,2.75,2820,11770,2.0,0,0,3,7,1630,1190,1947,98168,47.5102,-122.324,1690,12500,true
480000.0,3,1.75,1710,4080,1.0,0,0,4,7,1130,580,1979,98136,47.5563,-122.392,1200,4080,true
220000.0,3,1.0,820,5200,1.0,0,0,4,6,820,0,1977,98042,47.363,-122.094,1120,5200,true
535000.0,4,2.25,2620,33578,2.0,0,0,3,7,2620,0,1977,98075,47.5921,-122.013,2520,35160,true
1.0e6,2,1.75,2430,23400,1.0,0,4,3,10,2430,0,1951,98177,47.7616,-122.372,3150,23600,true
592000.0,3,1.75,1560,7424,1.0,0,0,5,8,1560,0,1940,98117,47.6981,-122.374,1370,7424,true
775000.0,4,2.5,3060,6826,2.0,0,0,3,9,3060,0,2004,98052,47.7006,-122.112,3110,6932,true
320000.0,3,2.5,1680,4584,2.0,0,0,3,7,1680,0,2003,98056,47.4794,-122.182,2160,4621,true
760000.0,3,3.25,3320,15022,2.0,0,0,3,10,3320,0,1989,98166,47.429,-122.341,3430,15018,true
640000.0,3,2.5,2390,8315,2.0,0,0,4,9,2390,0,1990,98074,47.6271,-122.028,2370,7816,true
253200.0,3,1.0,1360,5840,1.0,0,0,4,5,1360,0,1953,98056,47.4945,-122.166,1250,6708,true
228000.0,2,1.0,1800,9236,1.0,0,0,3,7,1800,0,1954,98030,47.3792,-122.198,1730,5701,true
325000.0,3,1.0,1160,9525,1.0,0,0,4,7,1160,0,1968,98077,47.7431,-122.073,1160,10640,true
530000.0,4,3.25,4160,35654,2.0,0,0,3,8,2760,1400,1973,98027,47.4683,-122.008,2500,35675,true
300000.0,4,2.25,1660,3200,2.0,0,0,3,7,1660,0,2011,98038,47.3666,-122.019,1960,3558,true
418000.0,3,2.0,1410,6030,1.5,0,0,4,7,1410,0,1930,98103,47.6994,-122.347,1410,6300,true
415000.0,4,1.75,2230,9625,1.0,0,4,3,8,1180,1050,1955,98178,47.508,-122.244,2300,8211,true
384000.0,3,2.5,1700,4000,2.0,0,0,3,7,1700,0,2003,98065,47.5327,-121.871,1700,4417,true
325000.0,3,2.5,2070,8337,2.0,0,0,3,8,2070,0,1997,98030,47.3658,-122.176,2030,7248,true
600000.0,3,1.75,2300,12682,1.0,0,2,3,8,2300,0,1955,98028,47.7588,-122.27,2720,14643,true
760000.0,4,2.25,3040,9690,1.0,0,0,4,9,1940,1100,1978,98005,47.5923,-122.169,2430,9690,true
168000.0,2,1.5,1220,3568,1.5,0,0,4,8,1220,0,1976,98198,47.3804,-122.318,1180,3678,true
405000.0,3,1.0,960,3960,1.0,0,0,3,7,960,0,1943,98199,47.6465,-122.404,1550,6050,true
479000.0,3,1.0,1480,10094,1.0,0,0,4,7,1480,0,1956,98007,47.5942,-122.136,1430,10083,true
549000.0,3,2.0,1560,5130,1.0,0,0,5,7,1150,410,1915,98103,47.6913,-122.333,1560,4500,true
215000.0,3,1.5,1100,33600,1.0,0,0,3,7,1100,0,1967,98001,47.3185,-122.29,1570,32700,true
550000.0,2,1.5,900,5750,1.0,0,2,3,7,900,0,1940,98116,47.5623,-122.384,1300,1413,true
389000.0,4,1.75,2400,7700,1.5,0,0,4,7,1500,900,1927,98133,47.7125,-122.332,1530,7700,true
447500.0,3,2.5,2320,15024,2.0,0,0,3,8,2320,0,1990,98045,47.4829,-121.766,2300,15145,true
540000.0,5,3.0,2570,5590,1.0,0,0,3,8,1580,990,2009,98034,47.7271,-122.228,2020,10500,true
273500.0,4,2.75,1300,9638,1.0,0,0,2,7,1300,0,1983,98042,47.3683,-122.109,1670,9638,true
257000.0,5,2.75,2930,10148,2.0,0,0,3,9,2930,0,2002,98059,47.4887,-122.145,2930,8425,true
199000.0,2,1.0,720,7200,1.0,0,0,5,6,720,0,1943,98058,47.4763,-122.177,970,8027,true
339100.0,4,2.5,2350,10655,2.0,0,0,3,8,2350,0,1992,98092,47.3284,-122.171,2210,7028,true
435000.0,4,2.5,2940,7590,2.0,0,0,3,9,2940,0,1991,98058,47.4341,-122.16,2550,8360,true
400000.0,3,2.5,2020,3000,1.0,0,0,4,6,1010,1010,1910,98118,47.5621,-122.291,1670,3000,true
356000.0,2,1.0,1430,365904,1.0,0,0,3,7,1010,420,1991,98065,47.513,-121.857,2300,253519,true
395000.0,3,1.0,950,6951,1.0,0,0,4,7,950,0,1950,98125,47.7263,-122.3,1410,7200,true
575000.0,2,1.0,1250,4320,1.0,0,0,4,7,850,400,1911,98103,47.6549,-122.352,1520,4320,true
515000.0,3,1.75,1300,5120,1.5,0,0,4,6,1300,0,1925,98116,47.5589,-122.394,1090,5124,true
618250.0,4,3.25,2520,3360,1.5,0,0,4,8,1550,970,1931,98115,47.6801,-122.315,1730,3360,true
245000.0,3,1.5,1330,7125,2.0,0,0,3,7,1330,0,1968,98034,47.7308,-122.194,1570,7350,true
690000.0,3,2.75,2480,3240,1.5,0,0,3,9,1890,590,1929,98112,47.6399,-122.311,2160,3240,true
465000.0,5,2.25,3020,10010,1.0,0,0,3,7,1510,1510,1959,98027,47.5249,-122.044,1760,10878,true
280000.0,3,1.75,1770,8240,1.0,0,0,4,7,1240,530,1978,98023,47.3066,-122.378,2060,8250,true
285000.0,3,1.75,1930,6533,1.0,0,0,3,7,1230,700,1960,98055,47.4883,-122.221,2030,5954,true
320000.0,3,2.25,1650,7047,2.0,0,0,3,7,1650,0,1994,98038,47.3826,-122.027,2010,7763,true
355000.0,4,3.0,2580,9601,2.0,0,0,4,7,2130,450,1992,98070,47.3726,-122.433,1900,10092,true
670000.0,3,2.0,2570,10078,1.5,0,0,3,8,2570,0,1965,98008,47.6275,-122.12,2660,8013,true
550000.0,1,1.0,2880,7560,1.0,0,0,3,7,1440,1440,1925,98126,47.537,-122.375,1400,5040,false
765000.0,4,2.75,2660,4500,1.5,0,0,5,8,1860,800,1909,98103,47.6864,-122.347,1830,4000,true
430000.0,3,1.0,1560,5225,1.5,0,0,3,7,1260,300,1927,98118,47.5554,-122.279,1560,5322,true
950000.0,3,2.5,3080,8448,2.0,0,2,3,9,3080,0,2000,98199,47.6469,-122.389,2500,6400,true
525000.0,4,1.75,2540,7200,1.0,0,0,4,7,1270,1270,1947,98118,47.5579,-122.271,1650,7200,true
300000.0,6,2.5,3080,8163,1.0,0,0,3,7,1580,1500,1985,98030,47.3859,-122.221,1850,8658,true
345000.0,3,2.75,2190,7258,2.0,0,0,3,8,2190,0,2000,98003,47.3486,-122.301,2190,8645,true
838000.0,3,3.75,2930,150945,2.0,0,0,3,8,2930,0,1972,98058,47.4658,-122.115,2070,43935,false
1.795e6,5,2.75,2880,20274,1.0,0,3,4,9,1660,1220,1959,98004,47.6267,-122.222,3750,20220,true
390000.0,3,1.75,2160,98445,2.0,0,0,3,8,2160,0,1978,98042,47.35,-122.162,2004,44431,true
1.15e6,3,2.0,2110,18815,2.0,0,0,5,7,2110,0,1979,98075,47.5836,-122.042,2690,21010,true
295000.0,4,2.25,1830,5720,2.0,0,0,3,7,1830,0,2003,98030,47.3604,-122.179,1960,5754,true
775000.0,4,4.0,3180,7650,2.0,0,0,3,8,2530,650,1920,98115,47.6887,-122.319,2000,4080,true
380000.0,3,2.5,1880,6047,2.0,0,0,3,8,1880,0,1993,98038,47.3722,-122.044,2120,7188,true
550000.0,3,1.0,1140,8180,1.0,0,0,3,7,1140,0,1959,98005,47.5851,-122.172,1510,8588,true
199900.0,5,1.75,1798,11232,1.0,0,0,3,7,1798,0,1967,98001,47.3266,-122.291,1300,15582,true
329900.0,3,1.75,1670,5209,1.5,0,0,5,7,1670,0,1908,98118,47.5362,-122.271,1990,4960,true
898000.0,3,2.25,2580,11060,1.0,0,0,3,8,2580,0,1964,98005,47.6113,-122.164,2580,13868,true
875000.0,4,2.25,3720,12384,1.0,0,2,5,8,1860,1860,1970,98075,47.5836,-122.074,3180,15541,true
375000.0,4,2.5,2790,7956,2.0,0,0,3,9,2790,0,2005,98198,47.3681,-122.31,1660,8192,true
365000.0,3,2.5,2190,5091,2.0,0,0,3,8,2190,0,2004,98038,47.3506,-122.039,2200,5948,true
530000.0,4,2.75,2280,2850,1.5,0,0,4,7,1540,740,1930,98115,47.6871,-122.307,1680,3800,true
225500.0,3,1.0,1100,5200,1.0,0,0,4,6,1100,0,1969,98042,47.3643,-122.081,920,5200,true
318000.0,4,2.25,2180,7000,1.0,0,0,3,8,1680,500,1969,98055,47.4651,-122.192,2000,8000,true
910000.0,4,2.5,2770,9798,2.0,0,0,4,9,2770,0,1986,98027,47.562,-122.081,3040,11100,true
207000.0,3,1.0,1980,18730,1.0,0,0,4,7,1280,700,1943,98001,47.3221,-122.282,1356,9450,true
1.8867e6,5,3.5,4180,17935,2.0,0,0,3,11,4180,0,2004,98004,47.5873,-122.202,2950,13760,true
624500.0,6,3.0,3030,31920,1.0,0,0,4,8,1670,1360,1980,98075,47.575,-122.033,2890,35100,true
640000.0,3,2.5,1690,1553,2.5,0,0,3,8,1690,0,2007,98199,47.6443,-122.385,1910,1553,true
