target,OverallQual,GrLivArea,Neighborhood,x1stFlrSF,TotalBsmtSF,BsmtFinSF1,LotArea,GarageCars,MSSubClass,GarageArea,YearRemodAdd,YearBuilt
143000.0,6,1846.0,NAmes,1168.0,1040.0,196.0,10496.0,1,_50,315,1950.0,1949.0
200000.0,7,2090.0,NWAmes,1107.0,1107.0,859.0,10382.0,2,_60,484,1973.0,1973.0
149900.0,5,1466.0,Edwards,1466.0,1466.0,176.0,17755.0,2,_20,528,1959.0,1959.0
169000.0,6,2447.0,SWISU,1699.0,804.0,0.0,9638.0,1,_50,336,1990.0,1919.0
231500.0,7,1792.0,CollgCr,963.0,963.0,361.0,12435.0,2,_60,564,2001.0,2001.0
206300.0,7,1344.0,Mitchel,1344.0,1344.0,1309.0,7060.0,4,_90,784,1998.0,1997.0
200500.0,6,1682.0,CollgCr,804.0,804.0,505.0,8750.0,2,_60,523,1998.0,1998.0
159500.0,6,1194.0,NAmes,1194.0,655.0,655.0,8910.0,2,_20,539,1959.0,1959.0
98000.0,4,1529.0,Edwards,1088.0,0.0,0.0,8405.0,1,_50,240,1950.0,1945.0
132000.0,5,1268.0,NAmes,1268.0,1268.0,540.0,7800.0,1,_20,244,1954.0,1954.0
109500.0,5,1040.0,NAmes,1040.0,0.0,0.0,7200.0,2,_20,625,1950.0,1950.0
210000.0,6,1635.0,BrkSide,915.0,1065.0,300.0,8737.0,2,_50,440,1950.0,1923.0
79000.0,3,774.0,Edwards,774.0,544.0,544.0,4270.0,0,_30,0,2006.0,1931.0
129900.0,5,864.0,NAmes,864.0,864.0,521.0,9100.0,2,_20,624,1958.0,1958.0
112500.0,5,882.0,CollgCr,882.0,882.0,138.0,7700.0,2,_20,461,1972.0,1972.0
207500.0,7,1314.0,NridgHt,1314.0,1314.0,904.0,5063.0,2,_120,626,2008.0,2007.0
157900.0,6,1442.0,NAmes,1442.0,1442.0,608.0,9750.0,1,_20,301,1958.0,1958.0
178000.0,6,1868.0,NWAmes,1140.0,585.0,0.0,12090.0,2,_80,477,2003.0,1984.0
230000.0,7,2291.0,Gilbert,1005.0,975.0,0.0,8738.0,2,_60,429,1999.0,1999.0
127500.0,5,1355.0,Edwards,808.0,644.0,351.0,10106.0,0,_190,0,1999.0,1940.0
139400.0,7,1108.0,IDOTRR,1108.0,637.0,0.0,7449.0,1,_45,280,1950.0,1930.0
113000.0,4,672.0,Edwards,672.0,672.0,344.0,9340.0,1,_30,234,1950.0,1941.0
205000.0,7,2110.0,SawyerW,1222.0,948.0,695.0,8880.0,2,_60,463,2002.0,1994.0
139000.0,5,1652.0,OldTown,966.0,686.0,686.0,10800.0,1,_50,416,1950.0,1915.0
223500.0,7,1786.0,CollgCr,920.0,920.0,486.0,11250.0,2,_60,608,2002.0,2001.0
170000.0,7,1920.0,NWAmes,1222.0,570.0,0.0,10192.0,2,_80,487,1992.0,1968.0
91000.0,6,790.0,SWISU,790.0,768.0,384.0,6292.0,1,_30,160,1950.0,1930.0
112000.0,5,1416.0,Sawyer,1416.0,816.0,0.0,25339.0,2,_30,576,2007.0,1918.0
181500.0,6,1262.0,Veenker,1262.0,1262.0,978.0,9600.0,2,_20,460,1976.0,1976.0
95000.0,5,1111.0,Edwards,616.0,616.0,236.0,9084.0,1,_50,200,1950.0,1941.0
81000.0,5,1184.0,Edwards,658.0,658.0,0.0,8410.0,0,_50,0,1996.0,1910.0
103000.0,4,1208.0,IDOTRR,848.0,780.0,152.0,6240.0,2,_30,539,1950.0,1925.0
110000.0,5,1284.0,OldTown,720.0,720.0,312.0,3500.0,1,_50,240,1950.0,1947.0
255000.0,8,1989.0,CollgCr,1091.0,1065.0,932.0,11367.0,2,_60,586,2002.0,2002.0
100000.0,5,892.0,NAmes,892.0,892.0,432.0,7150.0,1,_20,288,1967.0,1967.0
151000.0,6,1054.0,NAmes,1054.0,1054.0,602.0,9750.0,2,_20,460,1969.0,1969.0
183900.0,7,1452.0,Somerst,713.0,691.0,450.0,3735.0,2,_160,506,1999.0,1999.0
114504.0,6,1368.0,OldTown,684.0,684.0,0.0,3600.0,1,_70,216,1993.0,1910.0
151500.0,6,958.0,NAmes,958.0,958.0,498.0,12772.0,1,_20,301,1998.0,1960.0
85400.0,6,987.0,BrDale,483.0,483.0,387.0,1680.0,1,_160,264,1971.0,1971.0
124000.0,5,1040.0,CollgCr,1040.0,1040.0,616.0,8430.0,0,_20,0,1978.0,1978.0
257500.0,6,1839.0,Crawfor,1839.0,1477.0,1186.0,14442.0,2,_20,416,2004.0,1957.0
87000.0,4,1774.0,OldTown,1095.0,1095.0,0.0,9600.0,3,_70,779,1950.0,1900.0
125000.0,5,825.0,OldTown,825.0,825.0,180.0,8235.0,2,_20,720,1995.0,1955.0
200141.0,7,1316.0,CollgCr,1316.0,1316.0,0.0,11175.0,2,_20,440,2007.0,2007.0
171000.0,6,1118.0,Mitchel,1118.0,1096.0,522.0,9880.0,1,_80,358,1977.0,1977.0
157500.0,6,1478.0,NAmes,1478.0,1478.0,1270.0,17600.0,2,_20,498,1960.0,1960.0
129000.0,6,2380.0,NAmes,1465.0,1021.0,187.0,18450.0,2,_60,596,1979.0,1965.0
133000.0,6,1578.0,NAmes,958.0,806.0,403.0,9490.0,1,_50,240,1950.0,1941.0
110000.0,6,1392.0,NAmes,1392.0,1392.0,0.0,13560.0,2,_20,576,1968.0,1968.0
76000.0,6,784.0,SawyerW,784.0,784.0,0.0,9000.0,2,_45,360,1950.0,1928.0
153000.0,5,1297.0,NAmes,1297.0,1297.0,1213.0,8532.0,2,_20,498,1990.0,1954.0
207500.0,6,1728.0,Somerst,864.0,864.0,503.0,8791.0,2,_60,673,2003.0,2003.0
138000.0,5,1904.0,NAmes,1136.0,1208.0,180.0,7200.0,1,_50,240,1982.0,1950.0
230000.0,8,1795.0,CollgCr,1795.0,1777.0,0.0,9742.0,2,_20,534,2002.0,2002.0
139950.0,5,1144.0,NAmes,1144.0,1144.0,572.0,7875.0,2,_20,456,1961.0,1961.0
165000.0,6,1502.0,Crawfor,900.0,602.0,0.0,10592.0,1,_70,180,1996.0,1923.0
113000.0,4,1452.0,OldTown,736.0,736.0,0.0,4456.0,0,_190,0,2008.0,1920.0
100000.0,5,1301.0,BrkSide,1301.0,1145.0,405.0,6911.0,2,_30,440,1950.0,1924.0
173500.0,6,1476.0,CollgCr,738.0,738.0,193.0,8633.0,2,_60,540,2005.0,2005.0
295493.0,8,1630.0,CollgCr,1630.0,1622.0,0.0,10226.0,3,_20,860,2008.0,2008.0
149350.0,5,1228.0,Sawyer,1228.0,1228.0,0.0,8544.0,1,_20,271,2006.0,1966.0
172500.0,7,1258.0,Blmngtn,1258.0,1258.0,0.0,3922.0,3,_120,648,2007.0,2006.0
211000.0,6,2060.0,ClearCr,1164.0,1151.0,831.0,10029.0,2,_60,521,1989.0,1988.0
97000.0,4,864.0,NAmes,864.0,864.0,524.0,10500.0,2,_20,576,1971.0,1971.0
157000.0,7,1762.0,OldTown,998.0,596.0,0.0,7200.0,2,_70,576,1950.0,1920.0
91500.0,5,1456.0,Edwards,1002.0,810.0,0.0,7585.0,1,_50,280,1950.0,1948.0
217500.0,5,1647.0,Crawfor,1647.0,1430.0,1283.0,12984.0,2,_20,621,1977.0,1977.0
181900.0,6,1429.0,NAmes,1429.0,1144.0,594.0,14585.0,2,_20,572,1987.0,1960.0
200000.0,6,2267.0,Gilbert,1010.0,1010.0,0.0,8068.0,2,_60,390,2002.0,2002.0
254000.0,8,1324.0,NridgHt,1324.0,1324.0,863.0,6240.0,2,_120,550,2006.0,2006.0
175000.0,5,1768.0,SWISU,981.0,731.0,569.0,7200.0,1,_50,240,1950.0,1937.0
35311.0,2,480.0,IDOTRR,480.0,480.0,50.0,9000.0,1,_20,308,1950.0,1949.0
141000.0,5,1800.0,NAmes,1800.0,1800.0,0.0,8000.0,0,_90,0,1961.0,1961.0
239686.0,7,2149.0,Mitchel,1518.0,1434.0,1351.0,12822.0,2,_50,670,2003.0,2003.0
88000.0,4,858.0,NAmes,858.0,858.0,614.0,8125.0,0,_20,0,1971.0,1971.0
328000.0,7,2260.0,ClearCr,1306.0,1306.0,1201.0,14000.0,2,_60,533,1997.0,1996.0
348000.0,8,2392.0,NoRidge,1407.0,1396.0,1074.0,9452.0,3,_60,870,1998.0,1997.0
171000.0,6,1564.0,SawyerW,888.0,650.0,0.0,8400.0,2,_60,476,1981.0,1980.0
130500.0,5,1200.0,Edwards,768.0,768.0,352.0,11767.0,1,_50,240,1995.0,1946.0
109500.0,5,894.0,NAmes,894.0,894.0,0.0,6600.0,1,_20,308,1962.0,1962.0
360000.0,9,1944.0,NridgHt,1944.0,1896.0,1274.0,12378.0,3,_20,708,2004.0,2003.0
424870.0,8,2828.0,CollgCr,1466.0,1466.0,1150.0,9965.0,3,_60,1052,2007.0,2006.0
194500.0,7,1744.0,SawyerW,1014.0,996.0,402.0,9453.0,2,_60,457,2003.0,1993.0
180500.0,6,1425.0,NAmes,1425.0,1425.0,490.0,10175.0,2,_20,576,1964.0,1964.0
75500.0,4,630.0,MeadowV,630.0,630.0,150.0,1491.0,0,_180,0,1972.0,1972.0
91000.0,4,988.0,MeadowV,526.0,462.0,462.0,1596.0,1,_180,297,1973.0,1973.0
240000.0,7,1670.0,Gilbert,1670.0,1670.0,0.0,14859.0,3,_20,690,2006.0,2006.0
236500.0,8,1616.0,StoneBr,1616.0,1595.0,1180.0,5389.0,2,_120,608,1996.0,1995.0
186000.0,6,1212.0,Edwards,1212.0,1212.0,36.0,10420.0,2,_20,460,2009.0,2009.0
208900.0,6,1493.0,CollgCr,1493.0,1478.0,994.0,13125.0,2,_20,508,1998.0,1997.0
91000.0,3,1077.0,IDOTRR,1077.0,1007.0,0.0,9786.0,1,_30,210,1950.0,1922.0
135000.0,5,2080.0,NAmes,1040.0,1040.0,650.0,11606.0,2,_60,504,1969.0,1969.0
297000.0,8,1718.0,CollgCr,1718.0,1705.0,1288.0,10637.0,3,_20,826,2008.0,2007.0
115000.0,6,1224.0,OldTown,818.0,818.0,468.0,3950.0,1,_50,210,2004.0,1926.0
161750.0,6,1392.0,CollgCr,689.0,689.0,378.0,10900.0,1,_60,299,1977.0,1977.0
39300.0,1,334.0,BrkSide,334.0,0.0,0.0,5000.0,0,_20,0,1950.0,1946.0
179500.0,5,2192.0,SWISU,1052.0,720.0,378.0,8400.0,1,_75,240,1997.0,1939.0
119900.0,5,965.0,SawyerW,965.0,828.0,641.0,7800.0,1,_20,300,1965.0,1965.0
94500.0,6,987.0,BrDale,483.0,483.0,0.0,1680.0,1,_160,288,1972.0,1972.0
248900.0,8,1646.0,Timber,1646.0,1638.0,0.0,10656.0,3,_20,870,2007.0,2006.0
91300.0,5,886.0,OldTown,886.0,190.0,0.0,5784.0,1,_30,273,1996.0,1938.0
149900.0,5,894.0,CollgCr,894.0,894.0,894.0,9800.0,2,_20,552,1972.0,1972.0
359100.0,8,3194.0,Crawfor,1940.0,965.0,428.0,12168.0,2,_70,380,1998.0,1934.0
130000.0,6,838.0,BrkSide,838.0,816.0,210.0,10267.0,1,_30,275,2000.0,1918.0
262280.0,7,2329.0,SawyerW,1532.0,1475.0,1085.0,11839.0,2,_60,514,1990.0,1990.0
175500.0,6,1422.0,NWAmes,1422.0,1422.0,588.0,12090.0,2,_20,576,1981.0,1981.0
189000.0,7,1456.0,CollgCr,728.0,728.0,648.0,8199.0,2,_60,410,2005.0,2005.0
98000.0,5,1344.0,OldTown,624.0,624.0,0.0,4571.0,3,_70,513,1950.0,1916.0
110000.0,5,1230.0,OldTown,682.0,440.0,0.0,10440.0,2,_50,440,1981.0,1910.0
170000.0,8,1088.0,StoneBr,1088.0,1074.0,0.0,3696.0,2,_120,461,1986.0,1986.0
171750.0,7,1405.0,NridgHt,1405.0,1405.0,0.0,3136.0,2,_120,478,2003.0,2003.0
245500.0,8,1288.0,Veenker,1288.0,1260.0,786.0,14963.0,2,_120,500,1996.0,1996.0
187750.0,7,1301.0,Somerst,1301.0,1293.0,0.0,7200.0,2,_20,572,2006.0,2006.0
154300.0,5,2274.0,NAmes,1105.0,1105.0,443.0,11600.0,2,_90,480,1960.0,1960.0
143000.0,5,1214.0,NAmes,1214.0,1214.0,695.0,10355.0,1,_20,318,1967.0,1967.0
108000.0,5,948.0,Sawyer,948.0,948.0,0.0,8978.0,1,_20,300,1968.0,1968.0
112000.0,4,1346.0,Edwards,796.0,560.0,0.0,11767.0,1,_50,384,2000.0,1910.0
124000.0,6,1229.0,Blueste,561.0,561.0,285.0,1300.0,2,_160,462,1980.0,1980.0
233000.0,7,2084.0,SawyerW,956.0,956.0,656.0,10142.0,2,_60,618,2004.0,2004.0
375000.0,7,2036.0,Timber,2036.0,2136.0,1236.0,215245.0,2,_20,513,1965.0,1965.0
127500.0,6,1689.0,Edwards,1689.0,1436.0,0.0,9855.0,2,_20,480,1956.0,1956.0
262500.0,7,2156.0,NWAmes,2156.0,1568.0,297.0,20781.0,2,_20,508,2003.0,1968.0
151000.0,7,1200.0,Somerst,520.0,600.0,0.0,3180.0,2,_160,480,2005.0,2005.0
324000.0,8,1719.0,Veenker,1719.0,1719.0,1619.0,10846.0,2,_120,473,1993.0,1993.0
212000.0,7,1661.0,CollgCr,827.0,799.0,385.0,10667.0,2,_60,550,1996.0,1996.0
134900.0,6,1176.0,BrkSide,786.0,698.0,0.0,6000.0,2,_50,624,2000.0,1937.0
124500.0,5,816.0,Mitchel,816.0,816.0,546.0,8314.0,1,_20,264,1982.0,1982.0
98300.0,5,1048.0,NAmes,1048.0,0.0,0.0,7200.0,2,_20,420,1950.0,1950.0
150000.0,4,1620.0,Sawyer,1620.0,1281.0,1116.0,9991.0,2,_20,490,1993.0,1976.0
186500.0,6,1792.0,Gilbert,962.0,936.0,0.0,10261.0,2,_60,451,2000.0,2000.0
68400.0,4,1128.0,IDOTRR,698.0,698.0,0.0,7500.0,2,_50,528,1950.0,1920.0
185500.0,7,1414.0,CollgCr,1414.0,1414.0,24.0,8773.0,2,_20,494,2004.0,2004.0
137500.0,5,1513.0,BrkSide,939.0,939.0,0.0,6120.0,1,_70,180,2004.0,1920.0
86000.0,4,630.0,MeadowV,630.0,630.0,515.0,1526.0,1,_180,286,2002.0,1970.0
228950.0,5,1786.0,Timber,1619.0,1499.0,1249.0,164660.0,2,_190,529,1965.0,1965.0
239900.0,8,1801.0,Gilbert,901.0,893.0,0.0,10463.0,3,_60,800,2005.0,2005.0
149900.0,5,985.0,CollgCr,985.0,985.0,595.0,8385.0,1,_80,328,1977.0,1977.0
193500.0,6,1679.0,SawyerW,1679.0,1408.0,1138.0,8125.0,2,_20,575,1998.0,1994.0
98600.0,5,1235.0,NAmes,1235.0,1235.0,600.0,8500.0,2,_20,480,1961.0,1961.0
188500.0,7,1432.0,Gilbert,716.0,716.0,425.0,7795.0,2,_60,432,2005.0,2004.0
111250.0,4,864.0,NAmes,864.0,864.0,600.0,12735.0,2,_20,576,1972.0,1972.0
117000.0,5,1348.0,BrkSide,884.0,884.0,0.0,6000.0,1,_50,216,1997.0,1925.0
250000.0,8,1634.0,NridgHt,1634.0,1626.0,0.0,11428.0,3,_20,866,2006.0,2006.0
143500.0,5,1268.0,CollgCr,1268.0,1268.0,196.0,9286.0,1,_20,252,1989.0,1977.0
446261.0,9,2713.0,NridgHt,1476.0,1452.0,1330.0,14948.0,3,_60,858,2008.0,2008.0
208500.0,7,1710.0,CollgCr,856.0,856.0,706.0,8450.0,2,_60,548,2003.0,2003.0
112500.0,5,928.0,OldTown,928.0,928.0,308.0,6000.0,1,_20,288,1957.0,1957.0
144000.0,5,1099.0,CollgCr,1099.0,1099.0,0.0,9525.0,1,_20,352,2006.0,1995.0
403000.0,8,2794.0,NoRidge,1490.0,1462.0,689.0,15138.0,3,_60,810,1996.0,1995.0
250000.0,7,2514.0,Timber,1298.0,1216.0,1216.0,11170.0,2,_60,693,1991.0,1990.0
101800.0,4,1224.0,NAmes,1224.0,0.0,0.0,9842.0,2,_90,462,1962.0,1962.0
175000.0,7,1446.0,Gilbert,729.0,729.0,604.0,21872.0,2,_60,406,1997.0,1996.0
197500.0,5,1868.0,NWAmes,1088.0,780.0,381.0,10304.0,2,_60,484,1976.0,1976.0
85000.0,5,1022.0,OldTown,1022.0,1022.0,247.0,7200.0,1,_30,280,2006.0,1910.0
108959.0,4,1258.0,Sawyer,1258.0,1198.0,1198.0,12900.0,2,_90,400,1969.0,1969.0
252678.0,7,1852.0,Somerst,932.0,900.0,822.0,8640.0,2,_60,644,2009.0,2009.0
115000.0,4,864.0,NAmes,864.0,864.0,432.0,10500.0,0,_20,0,1971.0,1971.0
135000.0,5,1271.0,Sawyer,720.0,720.0,0.0,21286.0,1,_50,312,1950.0,1948.0
156000.0,6,912.0,Mitchel,912.0,888.0,773.0,7540.0,2,_85,470,1978.0,1978.0
130000.0,5,1352.0,ClearCr,1352.0,1062.0,300.0,6930.0,1,_80,288,1958.0,1958.0
226000.0,7,1479.0,CollgCr,1479.0,1453.0,1013.0,10665.0,2,_20,558,2003.0,2003.0
174500.0,7,1564.0,Crawfor,860.0,704.0,275.0,12000.0,1,_70,234,1950.0,1941.0
155000.0,6,1839.0,NAmes,1051.0,756.0,0.0,7700.0,2,_60,442,1966.0,1966.0
158000.0,6,2119.0,NWAmes,1378.0,689.0,0.0,10448.0,2,_80,583,1972.0,1972.0
180000.0,6,1298.0,SawyerW,1298.0,1298.0,1258.0,11200.0,2,_20,403,1985.0,1985.0
140000.0,7,1717.0,Crawfor,961.0,756.0,216.0,9550.0,3,_70,642,1970.0,1915.0
315000.0,8,2727.0,Crawfor,1549.0,853.0,297.0,10570.0,2,_70,440,1994.0,1932.0
239000.0,6,2345.0,Crawfor,1170.0,952.0,503.0,16560.0,2,_70,360,1950.0,1932.0
120500.0,4,864.0,NAmes,864.0,864.0,375.0,6960.0,2,_20,660,1970.0,1970.0
190000.0,6,1993.0,NWAmes,1097.0,825.0,416.0,14803.0,2,_60,495,1971.0,1971.0
226000.0,7,2157.0,NAmes,1216.0,924.0,445.0,14200.0,2,_60,487,1966.0,1966.0
256300.0,8,1600.0,NridgHt,1600.0,1566.0,0.0,14230.0,3,_20,890,2007.0,2007.0
105000.0,4,1374.0,OldTown,840.0,840.0,315.0,5400.0,1,_50,338,1950.0,1920.0
219500.0,7,2034.0,CollgCr,1057.0,1057.0,739.0,9375.0,2,_60,645,1998.0,1997.0
153900.0,6,1199.0,SawyerW,1199.0,1199.0,300.0,7892.0,2,_120,530,1993.0,1993.0
149000.0,7,1502.0,Crawfor,851.0,776.0,0.0,7200.0,1,_70,270,2000.0,1931.0
176000.0,6,1382.0,NAmes,1382.0,1362.0,672.0,19296.0,2,_80,884,1962.0,1962.0
144000.0,5,884.0,SawyerW,884.0,840.0,747.0,9180.0,2,_85,504,1983.0,1983.0
262500.0,8,1566.0,Somerst,1566.0,1566.0,1078.0,9000.0,2,_20,750,2008.0,2008.0
179665.0,7,1496.0,Gilbert,664.0,654.0,554.0,17104.0,2,_60,426,2006.0,2006.0
101000.0,5,1111.0,IDOTRR,581.0,530.0,0.0,7200.0,1,_75,288,1996.0,1920.0
97000.0,4,1344.0,MeadowV,798.0,546.0,0.0,1533.0,0,_160,0,2008.0,1970.0
370878.0,9,1766.0,Somerst,1766.0,1766.0,1121.0,9187.0,3,_20,478,2009.0,2009.0
113000.0,6,1218.0,BrDale,672.0,672.0,356.0,1890.0,1,_160,264,1973.0,1973.0
169500.0,7,1818.0,IDOTRR,1226.0,1040.0,224.0,7758.0,1,_50,240,1950.0,1931.0
152000.0,6,1097.0,SawyerW,1097.0,1040.0,338.0,9672.0,2,_20,480,1985.0,1984.0
283463.0,8,1776.0,Timber,1776.0,1732.0,80.0,15306.0,3,_20,712,2007.0,2006.0
117000.0,5,1604.0,Edwards,984.0,984.0,408.0,10998.0,2,_50,660,1960.0,1941.0
119500.0,6,1376.0,IDOTRR,780.0,780.0,0.0,8600.0,1,_50,198,1950.0,1937.0
137900.0,5,2136.0,NAmes,2136.0,2136.0,756.0,10680.0,2,_20,528,1951.0,1951.0
100000.0,6,987.0,BrDale,483.0,483.0,330.0,1680.0,1,_160,264,1973.0,1973.0
193879.0,7,1294.0,CollgCr,1294.0,1286.0,0.0,6762.0,2,_20,662,2006.0,2006.0
202500.0,8,1370.0,NridgHt,1370.0,1370.0,24.0,6442.0,2,_120,484,2006.0,2006.0
168000.0,8,1742.0,OldTown,916.0,916.0,216.0,17671.0,2,_70,424,1986.0,1882.0
119000.0,5,804.0,OldTown,804.0,788.0,510.0,7200.0,1,_30,240,1992.0,1940.0
105500.0,6,832.0,NAmes,832.0,832.0,0.0,7227.0,2,_45,528,1954.0,1954.0
140200.0,6,1577.0,BrkSide,972.0,972.0,0.0,6435.0,1,_50,312,1950.0,1939.0
192500.0,7,1776.0,CollgCr,936.0,936.0,0.0,14006.0,2,_60,474,2002.0,2002.0
230000.0,7,1314.0,NridgHt,1314.0,1314.0,904.0,5001.0,2,_120,626,2008.0,2007.0
175500.0,7,1626.0,NridgHt,764.0,764.0,0.0,2628.0,2,_160,474,2003.0,2003.0
116000.0,6,1118.0,OldTown,734.0,648.0,0.0,4400.0,2,_50,440,1950.0,1920.0
99500.0,6,918.0,SawyerW,918.0,918.0,0.0,7892.0,1,_120,264,1979.0,1979.0
127000.0,6,1355.0,IDOTRR,773.0,684.0,0.0,6882.0,0,_70,0,2006.0,1914.0
125500.0,5,1360.0,IDOTRR,803.0,803.0,0.0,7200.0,1,_50,297,1995.0,1938.0
133000.0,7,767.0,NAmes,767.0,723.0,584.0,4058.0,1,_120,367,1998.0,1998.0
141000.0,6,848.0,CollgCr,848.0,848.0,697.0,4426.0,2,_120,420,2004.0,2004.0
235000.0,6,1252.0,ClearCr,1252.0,1602.0,429.0,13500.0,2,_20,564,1975.0,1960.0
185000.0,6,1511.0,Gilbert,802.0,802.0,714.0,11207.0,2,_60,413,1997.0,1997.0
214000.0,7,2060.0,Gilbert,1022.0,992.0,772.0,8755.0,2,_60,390,1999.0,1999.0
179000.0,5,1200.0,Edwards,1200.0,1200.0,1200.0,10800.0,0,_90,0,1988.0,1987.0
176500.0,7,1632.0,Gilbert,955.0,935.0,0.0,9084.0,2,_60,462,1998.0,1998.0
290000.0,8,2270.0,NoRidge,1164.0,1152.0,524.0,11764.0,3,_60,671,2007.0,1999.0
151400.0,6,2521.0,MeadowV,1291.0,942.0,837.0,3964.0,2,_160,576,1973.0,1973.0
95000.0,3,1699.0,OldTown,1014.0,978.0,440.0,10615.0,2,_190,420,1970.0,1900.0
287090.0,8,1578.0,Somerst,1578.0,1573.0,0.0,9262.0,3,_20,840,2009.0,2008.0
140000.0,6,1375.0,NAmes,1375.0,1367.0,0.0,11310.0,2,_20,451,1954.0,1954.0
340000.0,8,2450.0,NoRidge,1310.0,1284.0,781.0,16545.0,3,_60,1069,1998.0,1998.0
164500.0,6,1224.0,Somerst,612.0,612.0,0.0,3951.0,2,_160,528,2009.0,2009.0
221000.0,7,1839.0,NoRidge,1195.0,1195.0,0.0,16770.0,2,_60,486,1998.0,1998.0
135000.0,5,1656.0,OldTown,808.0,660.0,0.0,10410.0,1,_50,180,1987.0,1916.0
340000.0,8,2466.0,Somerst,1580.0,1580.0,0.0,11143.0,2,_60,610,2005.0,2004.0
164700.0,7,1250.0,Somerst,625.0,625.0,0.0,4251.0,2,_160,528,2007.0,2006.0
175000.0,6,1509.0,Timber,1509.0,1461.0,783.0,10200.0,2,_80,600,1989.0,1988.0
197900.0,7,1779.0,CollgCr,866.0,866.0,0.0,10400.0,2,_60,546,1998.0,1998.0
184000.0,7,1490.0,Gilbert,788.0,788.0,724.0,15384.0,2,_60,388,2005.0,2004.0
136000.0,6,2526.0,OldTown,1664.0,714.0,168.0,8520.0,1,_50,216,1950.0,1916.0
85000.0,3,1526.0,IDOTRR,1013.0,1013.0,0.0,8470.0,0,_50,0,1982.0,1915.0
213000.0,7,1630.0,CollgCr,1630.0,1630.0,0.0,9750.0,2,_20,451,2001.0,2000.0
240000.0,6,1953.0,ClearCr,1079.0,1580.0,985.0,53107.0,2,_60,501,1992.0,1992.0
130000.0,5,1316.0,OldTown,926.0,926.0,234.0,5500.0,2,_50,484,2001.0,1929.0
224500.0,7,1692.0,Timber,846.0,846.0,0.0,13159.0,2,_60,650,2009.0,2009.0
62383.0,5,864.0,Sawyer,864.0,864.0,553.0,8281.0,1,_20,360,1965.0,1965.0
183500.0,7,1720.0,Gilbert,840.0,840.0,0.0,8244.0,2,_60,440,2004.0,2004.0
149000.0,6,1004.0,NAmes,1004.0,1004.0,578.0,11241.0,2,_20,480,1970.0,1970.0
110000.0,6,1196.0,Edwards,684.0,684.0,0.0,12354.0,2,_50,528,2000.0,1920.0
196000.0,6,1567.0,Mitchel,1567.0,1567.0,1567.0,9819.0,2,_20,714,1977.0,1977.0
263435.0,8,1935.0,Somerst,832.0,832.0,544.0,8004.0,2,_60,552,2009.0,2009.0
179200.0,6,1294.0,SawyerW,1294.0,1278.0,1200.0,7153.0,2,_20,496,1991.0,1991.0
213490.0,7,1506.0,Blmngtn,1506.0,1362.0,16.0,3013.0,2,_120,440,2005.0,2005.0
227680.0,7,1428.0,Somerst,1428.0,1417.0,0.0,12274.0,2,_20,554,2008.0,2008.0
201800.0,7,1820.0,NAmes,902.0,864.0,454.0,13700.0,2,_60,492,1988.0,1965.0
204000.0,7,1501.0,CollgCr,1501.0,1490.0,679.0,10335.0,2,_20,577,1999.0,1999.0
115000.0,5,1517.0,IDOTRR,997.0,793.0,0.0,8500.0,0,_50,0,2005.0,1919.0
143750.0,6,958.0,NPkVill,958.0,958.0,958.0,4928.0,2,_120,440,1976.0,1976.0
337500.0,10,1718.0,NridgHt,1718.0,1700.0,1172.0,12456.0,3,_20,786,2007.0,2006.0
196000.0,7,1391.0,Somerst,1391.0,1391.0,16.0,4282.0,2,_120,530,2004.0,2004.0
155000.0,5,1269.0,NAmes,1269.0,1269.0,374.0,7931.0,1,_20,308,1960.0,1960.0
130000.0,5,874.0,Mitchel,874.0,864.0,510.0,9858.0,1,_20,288,1968.0,1968.0
135750.0,4,952.0,NAmes,952.0,952.0,228.0,8475.0,1,_20,283,1956.0,1956.0
239500.0,8,2020.0,SawyerW,1142.0,1128.0,584.0,9828.0,2,_60,466,1995.0,1995.0
132000.0,5,1057.0,Sawyer,1057.0,1057.0,417.0,7420.0,2,_20,576,1962.0,1962.0
119750.0,5,954.0,Crawfor,954.0,920.0,0.0,6305.0,1,_30,240,1950.0,1938.0
148000.0,6,1194.0,NAmes,1194.0,1194.0,0.0,8760.0,1,_20,312,1959.0,1959.0
115000.0,4,1005.0,NAmes,1005.0,1005.0,0.0,10434.0,2,_20,672,1955.0,1955.0
175000.0,6,1647.0,Gilbert,953.0,953.0,0.0,7917.0,2,_60,460,2000.0,1999.0
415298.0,9,2121.0,NridgHt,2121.0,2121.0,0.0,14450.0,3,_20,732,2007.0,2006.0
142500.0,5,894.0,Sawyer,894.0,864.0,762.0,13350.0,2,_20,440,1974.0,1974.0
175000.0,6,1412.0,Timber,1412.0,1392.0,1005.0,11457.0,2,_20,576,1988.0,1988.0
385000.0,9,1842.0,Veenker,1842.0,1842.0,1810.0,50271.0,3,_20,894,1987.0,1981.0
198900.0,7,1226.0,CollgCr,1226.0,1226.0,0.0,10402.0,3,_20,740,2009.0,2009.0
320000.0,7,2462.0,Gilbert,1392.0,1392.0,57.0,19378.0,2,_60,576,2006.0,2005.0
60000.0,2,800.0,BrkSide,800.0,264.0,0.0,6120.0,0,_30,0,1950.0,1936.0
135900.0,5,1716.0,SWISU,936.0,780.0,210.0,5687.0,0,_190,0,2000.0,1912.0
